"loan_id","customer_id","gender","age","income","loan_amount","loan_status","credit_history","application_date","defaulted"
"7123","11123","M","62","60000.0","200000.0","Rejected","1","2020-06-16 14:15:16.402910074","0"
"7124","11124","unknown","60","100000.0","290000.0","Approved","1","2020-06-16 14:54:41.662041552","0"
"7125","11125","F","45","85000.0","130000.0","Rejected","1","2020-06-16 15:34:06.921173030","0"
"7126","11126","F","33","80000.0","230000.0","Rejected","1","2020-06-16 16:13:32.180304508","0"
"7127","11127","F","22","25000.0","210000.0","Approved","1","2020-06-16 16:52:57.439435986","0"
"7128","11128","M","21","110000.0","110000.0","Approved","1","2020-06-16 17:32:22.698567466","0"
"7129","11129","M","55","40000.0","120000.0","Approved","1","2020-06-16 18:11:47.957698944","0"
"7130","11130","M","36","65000.0","150000.0","Approved","1","2020-06-16 18:51:13.216830422","0"
"7131","11131","M","21","95000.0","100000.0","Approved","1","2020-06-16 19:30:38.475961900","0"
"7132","11132","F","49","70000.0","130000.0","Rejected","0","2020-06-16 20:10:03.735093378","1"
"7133","11133","F","21","20000.0","190000.0","Approved","0","2020-06-16 20:49:28.994224856","1"
"7134","11134","M","53","115000.0","110000.0","Approved","0","2020-06-16 21:28:54.253356334","1"
"7135","11135","M","24","20000.0","120000.0","Rejected","1","2020-06-16 22:08:19.512487814","0"
"7136","11136","M","39","25000.0","280000.0","Rejected","1","2020-06-16 22:47:44.771619292","0"
"7137","11137","M","25","40000.0","170000.0","Rejected","0","2020-06-16 23:27:10.030750770","1"
"7138","11138","F","62","80000.0","230000.0","Rejected","0","2020-06-17 00:06:35.289882248","1"
"7139","11139","F","35","25000.0","110000.0","Rejected","1","2020-06-17 00:46:00.549013726","0"
"7140","11140","F","54","115000.0","200000.0","Rejected","0","2020-06-17 01:25:25.808145204","1"
"7141","11141","M","24","85000.0","220000.0","Rejected","1","2020-06-17 02:04:51.067276682","0"
"7142","11142","M","26","95000.0","120000.0","Approved","1","2020-06-17 02:44:16.326408162","0"
"7143","11143","M","51","90000.0","160000.0","Approved","0","2020-06-17 03:23:41.585539640","1"
"7144","11144","F","59","90000.0","260000.0","Rejected","1","2020-06-17 04:03:06.844671118","0"
"7145","11145","F","30","100000.0","230000.0","Rejected","1","2020-06-17 04:42:32.103802596","0"
"7146","11146","M","39","55000.0","280000.0","pending","-1","2020-06-17 05:21:57.362934074","-1"
"7147","11147","F","49","40000.0","90000.0","Approved","0","2020-06-17 06:01:22.622065552","1"
"7148","11148","F","57","55000.0","220000.0","Rejected","1","2020-06-17 06:40:47.881197030","0"
"7149","11149","F","49","25000.0","50000.0","Approved","1","2020-06-17 07:20:13.140328510","0"
"7150","11150","F","25","115000.0","110000.0","Approved","0","2020-06-17 07:59:38.399459988","1"
"7151","11151","F","45","95000.0","60000.0","Rejected","1","2020-06-17 08:39:03.658591466","0"
"7152","11152","F","61","40000.0","240000.0","Rejected","1","2020-06-17 09:18:28.917722944","0"
"7153","11153","M","60","45000.0","180000.0","Rejected","-1","2020-06-17 09:57:54.176854422","-1"
"7154","11154","M","47","25000.0","170000.0","Rejected","1","2020-06-17 10:37:19.435985900","0"
"7155","11155","M","21","95000.0","150000.0","Rejected","1","2020-06-17 11:16:44.695117378","0"
"7156","11156","M","25","60000.0","60000.0","Approved","0","2020-06-17 11:56:09.954248858","1"
"7157","11157","F","42","40000.0","240000.0","Rejected","0","2020-06-17 12:35:35.213380336","1"
"7158","11158","F","56","20000.0","230000.0","Rejected","1","2020-06-17 13:15:00.472511814","0"
"7159","11159","M","27","85000.0","230000.0","Approved","0","2020-06-17 13:54:25.731643292","1"
"7160","11160","F","21","100000.0","0.0","Approved","1","2020-06-17 14:33:50.990774770","0"
"7161","11161","M","37","30000.0","260000.0","Approved","1","2020-06-17 15:13:16.249906248","0"
"7162","11162","M","36","20000.0","110000.0","Approved","1","2020-06-17 15:52:41.509037726","0"
"7163","11163","M","30","55000.0","80000.0","pending","1","2020-06-17 16:32:06.768169206","0"
"7164","11164","M","34","85000.0","160000.0","Rejected","1","2020-06-17 17:11:32.027300684","0"
"7165","11165","M","47","115000.0","260000.0","Rejected","1","2020-06-17 17:50:57.286432162","0"
"7166","11166","F","40","110000.0","90000.0","Rejected","0","2020-06-17 18:30:22.545563640","1"
"7167","11167","M","29","90000.0","240000.0","Approved","1","2020-06-17 19:09:47.804695118","0"
"7168","11168","unknown","57","100000.0","290000.0","Approved","0","2020-06-17 19:49:13.063826596","1"
"7169","11169","M","23","55000.0","80000.0","Rejected","1","2020-06-17 20:28:38.322958074","0"
"7170","11170","M","58","45000.0","220000.0","Rejected","1","2020-06-17 21:08:03.582089554","0"
"7171","11171","M","33","30000.0","100000.0","Rejected","1","2020-06-17 21:47:28.841221032","0"
"7172","11172","F","43","35000.0","0.0","pending","0","2020-06-17 22:26:54.100352510","1"
"7173","11173","M","38","115000.0","270000.0","Rejected","0","2020-06-17 23:06:19.359483988","1"
"7174","11174","F","46","115000.0","140000.0","Approved","1","2020-06-17 23:45:44.618615466","0"
"7175","11175","F","57","20000.0","60000.0","Approved","1","2020-06-18 00:25:09.877746944","0"
"7176","11176","F","21","65000.0","60000.0","Approved","0","2020-06-18 01:04:35.136878422","1"
"7177","11177","F","34","55000.0","170000.0","Rejected","1","2020-06-18 01:44:00.396009902","0"
"7178","11178","M","46","85000.0","290000.0","Approved","0","2020-06-18 02:23:25.655141380","1"
"7179","11179","M","42","50000.0","260000.0","Approved","0","2020-06-18 03:02:50.914272858","1"
"7180","11180","M","21","45000.0","170000.0","Approved","1","2020-06-18 03:42:16.173404336","0"
"7181","11181","F","57","100000.0","100000.0","Rejected","0","2020-06-18 04:21:41.432535814","1"
"7182","11182","M","39","115000.0","60000.0","Rejected","0","2020-06-18 05:01:06.691667292","1"
"7183","11183","M","42","40000.0","140000.0","Approved","1","2020-06-18 05:40:31.950798770","0"
"7184","11184","unknown","32","40000.0","260000.0","Rejected","0","2020-06-18 06:19:57.209930250","1"
"7185","11185","M","55","60000.0","170000.0","Rejected","-1","2020-06-18 06:59:22.469061728","-1"
"7186","11186","F","59","90000.0","170000.0","Rejected","1","2020-06-18 07:38:47.728193206","0"
"7187","11187","F","64","35000.0","170000.0","Approved","1","2020-06-18 08:18:12.987324684","0"
"7188","11188","M","46","65000.0","100000.0","Rejected","1","2020-06-18 08:57:38.246456162","0"
"7189","11189","M","51","105000.0","250000.0","Rejected","1","2020-06-18 09:37:03.505587640","0"
"7190","11190","M","41","40000.0","240000.0","Rejected","1","2020-06-18 10:16:28.764719118","0"
"7191","11191","F","48","20000.0","120000.0","Approved","0","2020-06-18 10:55:54.023850598","1"
"7192","11192","F","36","110000.0","90000.0","Rejected","1","2020-06-18 11:35:19.282982076","0"
"7193","11193","F","54","100000.0","250000.0","Rejected","1","2020-06-18 12:14:44.542113554","0"
"7194","11194","F","22","90000.0","0.0","Rejected","0","2020-06-18 12:54:09.801245032","1"
"7195","11195","F","22","25000.0","80000.0","Approved","0","2020-06-18 13:33:35.060376510","1"
"7196","11196","M","53","110000.0","90000.0","Rejected","0","2020-06-18 14:13:00.319507988","1"
"7197","11197","M","63","50000.0","200000.0","Rejected","1","2020-06-18 14:52:25.578639466","0"
"7198","11198","F","49","40000.0","170000.0","Approved","0","2020-06-18 15:31:50.837770946","1"
"7199","11199","M","53","70000.0","80000.0","Approved","1","2020-06-18 16:11:16.096902424","0"
"7200","11200","M","58","115000.0","200000.0","Rejected","1","2020-06-18 16:50:41.356033902","0"
"7201","11201","F","37","25000.0","50000.0","Approved","1","2020-06-18 17:30:06.615165380","0"
"7202","11202","M","25","80000.0","170000.0","Approved","1","2020-06-18 18:09:31.874296858","0"
"7203","11203","F","63","115000.0","70000.0","Rejected","1","2020-06-18 18:48:57.133428336","0"
"7204","11204","F","63","65000.0","140000.0","pending","1","2020-06-18 19:28:22.392559814","0"
"7205","11205","M","41","20000.0","0.0","Rejected","1","2020-06-18 20:07:47.651691294","0"
"7206","11206","F","30","45000.0","140000.0","Approved","0","2020-06-18 20:47:12.910822772","1"
"7207","11207","M","61","50000.0","130000.0","Approved","1","2020-06-18 21:26:38.169954250","0"
"7208","11208","M","53","100000.0","160000.0","Rejected","1","2020-06-18 22:06:03.429085728","0"
"7209","11209","M","21","30000.0","190000.0","Rejected","1","2020-06-18 22:45:28.688217206","0"
"7210","11210","M","25","35000.0","50000.0","Rejected","1","2020-06-18 23:24:53.947348684","0"
"7211","11211","F","21","80000.0","260000.0","Rejected","1","2020-06-19 00:04:19.206480162","0"
"7212","11212","M","22","30000.0","120000.0","Rejected","1","2020-06-19 00:43:44.465611642","0"
"7213","11213","M","33","70000.0","260000.0","Approved","1","2020-06-19 01:23:09.724743120","0"
"7214","11214","M","45","20000.0","80000.0","Approved","1","2020-06-19 02:02:34.983874598","0"
"7215","11215","F","29","85000.0","160000.0","Rejected","1","2020-06-19 02:42:00.243006076","0"
"7216","11216","F","31","110000.0","0.0","Approved","1","2020-06-19 03:21:25.502137554","0"
"7217","11217","M","37","110000.0","90000.0","Rejected","1","2020-06-19 04:00:50.761269032","0"
"7218","11218","M","33","25000.0","180000.0","pending","1","2020-06-19 04:40:16.020400510","0"
"7219","11219","M","57","80000.0","130000.0","Approved","1","2020-06-19 05:19:41.279531990","0"
"7220","11220","M","43","30000.0","210000.0","Rejected","1","2020-06-19 05:59:06.538663468","0"
"7221","11221","F","33","25000.0","60000.0","Rejected","0","2020-06-19 06:38:31.797794946","1"
"7222","11222","F","35","80000.0","250000.0","Approved","0","2020-06-19 07:17:57.056926424","1"
"7223","11223","M","22","75000.0","210000.0","Rejected","1","2020-06-19 07:57:22.316057902","0"
"7224","11224","M","23","25000.0","270000.0","Approved","1","2020-06-19 08:36:47.575189380","0"
"7225","11225","M","53","55000.0","240000.0","Approved","1","2020-06-19 09:16:12.834320858","0"
"7226","11226","F","26","50000.0","80000.0","Approved","0","2020-06-19 09:55:38.093452338","1"
"7227","11227","M","42","55000.0","270000.0","Rejected","1","2020-06-19 10:35:03.352583816","0"
"7228","11228","unknown","59","50000.0","150000.0","Rejected","0","2020-06-19 11:14:28.611715294","1"
"7229","11229","F","37","105000.0","170000.0","Rejected","1","2020-06-19 11:53:53.870846772","0"
"7230","11230","M","36","55000.0","60000.0","Approved","1","2020-06-19 12:33:19.129978250","0"
"7231","11231","F","60","50000.0","100000.0","Rejected","1","2020-06-19 13:12:44.389109728","0"
"7232","11232","F","60","20000.0","120000.0","Rejected","1","2020-06-19 13:52:09.648241206","0"
"7233","11233","F","60","100000.0","250000.0","Approved","1","2020-06-19 14:31:34.907372686","0"
"7234","11234","M","46","85000.0","170000.0","Rejected","1","2020-06-19 15:11:00.166504164","0"
"7235","11235","M","64","55000.0","140000.0","Rejected","1","2020-06-19 15:50:25.425635642","0"
"7236","11236","F","58","65000.0","290000.0","Approved","0","2020-06-19 16:29:50.684767120","1"
"7237","11237","F","39","100000.0","110000.0","Rejected","1","2020-06-19 17:09:15.943898598","0"
"7238","11238","F","49","55000.0","170000.0","Rejected","1","2020-06-19 17:48:41.203030076","0"
"7239","11239","F","26","65000.0","110000.0","Approved","0","2020-06-19 18:28:06.462161554","1"
"7240","11240","F","46","20000.0","110000.0","Approved","1","2020-06-19 19:07:31.721293034","0"
"7241","11241","F","32","110000.0","270000.0","Rejected","1","2020-06-19 19:46:56.980424512","0"
"7242","11242","M","33","55000.0","190000.0","Approved","0","2020-06-19 20:26:22.239555990","1"
"7243","11243","F","26","50000.0","50000.0","Rejected","0","2020-06-19 21:05:47.498687468","1"
"7244","11244","F","37","80000.0","80000.0","Rejected","1","2020-06-19 21:45:12.757818946","0"
"7245","11245","F","42","70000.0","270000.0","Approved","1","2020-06-19 22:24:38.016950424","0"
"7246","11246","F","48","60000.0","60000.0","Rejected","1","2020-06-19 23:04:03.276081902","0"
"7247","11247","M","34","115000.0","280000.0","Rejected","1","2020-06-19 23:43:28.535213382","0"
"7248","11248","F","56","55000.0","100000.0","Approved","1","2020-06-20 00:22:53.794344860","0"
"7249","11249","F","44","25000.0","0.0","pending","1","2020-06-20 01:02:19.053476338","0"
"7250","11250","M","49","100000.0","210000.0","Approved","1","2020-06-20 01:41:44.312607816","0"
"7251","11251","M","33","110000.0","0.0","Approved","1","2020-06-20 02:21:09.571739294","0"
"7252","11252","M","57","45000.0","180000.0","Rejected","0","2020-06-20 03:00:34.830870772","1"
"7253","11253","M","49","25000.0","250000.0","Rejected","1","2020-06-20 03:40:00.090002252","0"
"7254","11254","M","60","60000.0","120000.0","Rejected","1","2020-06-20 04:19:25.349133730","0"
"7255","11255","M","28","50000.0","90000.0","Approved","-1","2020-06-20 04:58:50.608265208","-1"
"7256","11256","F","38","25000.0","70000.0","Rejected","1","2020-06-20 05:38:15.867396686","0"
"7257","11257","F","26","25000.0","130000.0","Approved","0","2020-06-20 06:17:41.126528164","1"
"7258","11258","F","30","35000.0","140000.0","Approved","0","2020-06-20 06:57:06.385659642","1"
"7259","11259","F","38","55000.0","130000.0","Approved","1","2020-06-20 07:36:31.644791120","0"
"7260","11260","M","61","115000.0","290000.0","Rejected","1","2020-06-20 08:15:56.903922600","0"
"7261","11261","M","46","85000.0","80000.0","Approved","1","2020-06-20 08:55:22.163054078","0"
"7262","11262","F","35","60000.0","100000.0","Rejected","0","2020-06-20 09:34:47.422185556","1"
"7263","11263","M","54","100000.0","100000.0","Rejected","0","2020-06-20 10:14:12.681317034","1"
"7264","11264","unknown","21","75000.0","230000.0","Rejected","0","2020-06-20 10:53:37.940448512","1"
"7265","11265","F","37","60000.0","220000.0","Approved","0","2020-06-20 11:33:03.199579990","1"
"7266","11266","F","48","30000.0","90000.0","Approved","1","2020-06-20 12:12:28.458711468","0"
"7267","11267","unknown","47","115000.0","50000.0","Approved","0","2020-06-20 12:51:53.717842948","1"
"7268","11268","M","48","80000.0","60000.0","Rejected","0","2020-06-20 13:31:18.976974426","1"
"7269","11269","M","30","65000.0","110000.0","Approved","1","2020-06-20 14:10:44.236105904","0"
"7270","11270","F","36","65000.0","240000.0","Approved","1","2020-06-20 14:50:09.495237382","0"
"7271","11271","M","63","95000.0","280000.0","Approved","-1","2020-06-20 15:29:34.754368860","-1"
"7272","11272","F","21","35000.0","280000.0","Approved","1","2020-06-20 16:09:00.013500338","0"
"7273","11273","M","35","60000.0","160000.0","Rejected","0","2020-06-20 16:48:25.272631816","1"
"7274","11274","F","50","25000.0","260000.0","Rejected","0","2020-06-20 17:27:50.531763296","1"
"7275","11275","F","31","25000.0","230000.0","Rejected","1","2020-06-20 18:07:15.790894774","0"
"7276","11276","F","37","70000.0","60000.0","pending","0","2020-06-20 18:46:41.050026252","1"
"7277","11277","M","56","55000.0","280000.0","Rejected","1","2020-06-20 19:26:06.309157730","0"
"7278","11278","M","43","90000.0","180000.0","Rejected","0","2020-06-20 20:05:31.568289208","1"
"7279","11279","F","59","25000.0","160000.0","Approved","1","2020-06-20 20:44:56.827420686","0"
"7280","11280","M","49","105000.0","200000.0","Rejected","1","2020-06-20 21:24:22.086552164","0"
"7281","11281","F","49","65000.0","90000.0","Approved","1","2020-06-20 22:03:47.345683644","0"
"7282","11282","F","22","55000.0","90000.0","Approved","-1","2020-06-20 22:43:12.604815122","-1"
"7283","11283","F","55","80000.0","160000.0","Rejected","1","2020-06-20 23:22:37.863946600","0"
"7284","11284","F","21","25000.0","190000.0","Approved","0","2020-06-21 00:02:03.123078078","1"
"7285","11285","M","42","25000.0","60000.0","Rejected","1","2020-06-21 00:41:28.382209556","0"
"7286","11286","F","28","25000.0","70000.0","Rejected","1","2020-06-21 01:20:53.641341034","0"
"7287","11287","F","21","115000.0","290000.0","Rejected","1","2020-06-21 02:00:18.900472512","0"
"7288","11288","M","34","85000.0","140000.0","Approved","0","2020-06-21 02:39:44.159603992","1"
"7289","11289","unknown","39","70000.0","70000.0","Rejected","1","2020-06-21 03:19:09.418735470","0"
"7290","11290","M","24","90000.0","80000.0","pending","1","2020-06-21 03:58:34.677866948","0"
"7291","11291","M","26","50000.0","150000.0","Approved","1","2020-06-21 04:37:59.936998426","0"
"7292","11292","M","30","105000.0","260000.0","Approved","1","2020-06-21 05:17:25.196129904","0"
"7293","11293","F","45","30000.0","130000.0","Rejected","1","2020-06-21 05:56:50.455261382","0"
"7294","11294","M","46","100000.0","230000.0","Approved","0","2020-06-21 06:36:15.714392860","1"
"7295","11295","F","48","105000.0","120000.0","Approved","0","2020-06-21 07:15:40.973524340","1"
"7296","11296","F","47","35000.0","160000.0","Approved","1","2020-06-21 07:55:06.232655818","0"
"7297","11297","M","43","65000.0","110000.0","Rejected","1","2020-06-21 08:34:31.491787296","0"
"7298","11298","M","57","110000.0","230000.0","Approved","0","2020-06-21 09:13:56.750918774","1"
"7299","11299","F","63","115000.0","250000.0","Rejected","1","2020-06-21 09:53:22.010050252","0"
"7300","11300","M","33","100000.0","160000.0","Rejected","1","2020-06-21 10:32:47.269181730","0"
"7301","11301","F","26","115000.0","230000.0","pending","0","2020-06-21 11:12:12.528313208","1"
"7302","11302","M","40","115000.0","130000.0","Approved","0","2020-06-21 11:51:37.787444688","1"
"7303","11303","F","22","25000.0","160000.0","Rejected","1","2020-06-21 12:31:03.046576166","0"
"7304","11304","F","61","60000.0","270000.0","Approved","1","2020-06-21 13:10:28.305707644","0"
"7305","11305","M","31","45000.0","60000.0","Approved","0","2020-06-21 13:49:53.564839122","1"
"7306","11306","M","45","85000.0","160000.0","Rejected","1","2020-06-21 14:29:18.823970600","0"
"7307","11307","M","26","35000.0","60000.0","Rejected","1","2020-06-21 15:08:44.083102078","0"
"7308","11308","M","46","75000.0","160000.0","Approved","1","2020-06-21 15:48:09.342233556","0"
"7309","11309","F","22","75000.0","180000.0","Approved","0","2020-06-21 16:27:34.601365036","1"
"7310","11310","F","55","100000.0","240000.0","Rejected","0","2020-06-21 17:06:59.860496514","1"
"7311","11311","M","64","55000.0","120000.0","Rejected","1","2020-06-21 17:46:25.119627992","0"
"7312","11312","F","34","80000.0","250000.0","Approved","0","2020-06-21 18:25:50.378759470","1"
"7313","11313","F","32","110000.0","60000.0","Approved","1","2020-06-21 19:05:15.637890948","0"
"7314","11314","M","41","60000.0","100000.0","Approved","0","2020-06-21 19:44:40.897022426","1"
"7315","11315","M","49","75000.0","200000.0","Rejected","-1","2020-06-21 20:24:06.156153904","-1"
"7316","11316","F","29","100000.0","50000.0","Approved","0","2020-06-21 21:03:31.415285384","1"
"7317","11317","F","57","45000.0","210000.0","Approved","0","2020-06-21 21:42:56.674416862","1"
"7318","11318","F","30","30000.0","230000.0","Rejected","1","2020-06-21 22:22:21.933548340","0"
"7319","11319","F","21","90000.0","260000.0","Approved","1","2020-06-21 23:01:47.192679818","0"
"7320","11320","M","44","55000.0","240000.0","Approved","1","2020-06-21 23:41:12.451811296","0"
"7321","11321","F","26","55000.0","290000.0","Rejected","0","2020-06-22 00:20:37.710942774","1"
"7322","11322","F","52","115000.0","180000.0","Approved","0","2020-06-22 01:00:02.970074252","1"
"7323","11323","F","28","60000.0","240000.0","Approved","-1","2020-06-22 01:39:28.229205732","-1"
"7324","11324","M","58","115000.0","250000.0","Approved","0","2020-06-22 02:18:53.488337210","1"
"7325","11325","M","42","30000.0","210000.0","Rejected","0","2020-06-22 02:58:18.747468688","1"
"7326","11326","M","46","55000.0","280000.0","Rejected","0","2020-06-22 03:37:44.006600166","1"
"7327","11327","F","29","90000.0","170000.0","Rejected","1","2020-06-22 04:17:09.265731644","0"
"7328","11328","M","27","30000.0","100000.0","Approved","1","2020-06-22 04:56:34.524863122","0"
"7329","11329","M","49","55000.0","110000.0","Approved","0","2020-06-22 05:35:59.783994600","1"
"7330","11330","M","32","105000.0","140000.0","Approved","1","2020-06-22 06:15:25.043126080","0"
"7331","11331","M","38","95000.0","230000.0","Rejected","1","2020-06-22 06:54:50.302257558","0"
"7332","11332","F","42","45000.0","190000.0","Approved","1","2020-06-22 07:34:15.561389036","0"
"7333","11333","F","31","55000.0","290000.0","Rejected","0","2020-06-22 08:13:40.820520514","1"
"7334","11334","F","57","70000.0","280000.0","Approved","0","2020-06-22 08:53:06.079651992","1"
"7335","11335","M","63","95000.0","160000.0","Rejected","1","2020-06-22 09:32:31.338783470","0"
"7336","11336","F","40","35000.0","150000.0","Approved","1","2020-06-22 10:11:56.597914948","0"
"7337","11337","M","62","70000.0","0.0","Approved","1","2020-06-22 10:51:21.857046428","0"
"7338","11338","M","61","25000.0","170000.0","Rejected","1","2020-06-22 11:30:47.116177906","0"
"7339","11339","M","28","60000.0","0.0","Rejected","1","2020-06-22 12:10:12.375309384","0"
"7340","11340","M","28","35000.0","110000.0","Approved","1","2020-06-22 12:49:37.634440862","0"
"7341","11341","M","42","50000.0","270000.0","Rejected","1","2020-06-22 13:29:02.893572340","0"
"7342","11342","F","44","50000.0","110000.0","Rejected","1","2020-06-22 14:08:28.152703818","0"
"7343","11343","F","36","95000.0","210000.0","Approved","0","2020-06-22 14:47:53.411835296","1"
"7344","11344","F","35","45000.0","0.0","Rejected","0","2020-06-22 15:27:18.670966776","1"
"7345","11345","M","40","85000.0","190000.0","Approved","0","2020-06-22 16:06:43.930098254","1"
"7346","11346","M","52","70000.0","260000.0","Approved","0","2020-06-22 16:46:09.189229732","1"
"7347","11347","M","24","100000.0","110000.0","Rejected","-1","2020-06-22 17:25:34.448361210","-1"
"7348","11348","unknown","53","50000.0","190000.0","Rejected","0","2020-06-22 18:04:59.707492688","1"
"7349","11349","F","63","25000.0","170000.0","Rejected","1","2020-06-22 18:44:24.966624166","0"
"7350","11350","F","55","50000.0","140000.0","Rejected","0","2020-06-22 19:23:50.225755644","1"
"7351","11351","M","29","75000.0","60000.0","Rejected","0","2020-06-22 20:03:15.484887124","1"
"7352","11352","F","24","85000.0","240000.0","Approved","1","2020-06-22 20:42:40.744018602","0"
"7353","11353","M","43","75000.0","0.0","Rejected","1","2020-06-22 21:22:06.003150080","0"
"7354","11354","F","64","105000.0","210000.0","Approved","1","2020-06-22 22:01:31.262281558","0"
"7355","11355","F","58","30000.0","60000.0","Rejected","1","2020-06-22 22:40:56.521413036","0"
"7356","11356","unknown","46","80000.0","220000.0","Approved","-1","2020-06-22 23:20:21.780544514","-1"
"7357","11357","F","27","70000.0","0.0","Rejected","0","2020-06-22 23:59:47.039675992","1"
"7358","11358","M","53","60000.0","240000.0","Approved","-1","2020-06-23 00:39:12.298807472","-1"
"7359","11359","F","57","55000.0","150000.0","Rejected","0","2020-06-23 01:18:37.557938950","1"
"7360","11360","F","63","35000.0","0.0","Rejected","0","2020-06-23 01:58:02.817070428","1"
"7361","11361","M","48","85000.0","280000.0","Rejected","1","2020-06-23 02:37:28.076201906","0"
"7362","11362","M","44","30000.0","250000.0","Approved","1","2020-06-23 03:16:53.335333384","0"
"7363","11363","M","49","105000.0","280000.0","Approved","1","2020-06-23 03:56:18.594464862","0"
"7364","11364","M","63","65000.0","240000.0","Approved","1","2020-06-23 04:35:43.853596340","0"
"7365","11365","M","49","80000.0","0.0","Rejected","0","2020-06-23 05:15:09.112727820","1"
"7366","11366","F","32","25000.0","240000.0","Approved","-1","2020-06-23 05:54:34.371859298","-1"
"7367","11367","M","49","25000.0","80000.0","Rejected","0","2020-06-23 06:33:59.630990776","1"
"7368","11368","M","60","40000.0","70000.0","Approved","1","2020-06-23 07:13:24.890122254","0"
"7369","11369","F","46","100000.0","110000.0","Rejected","1","2020-06-23 07:52:50.149253732","0"
"7370","11370","F","43","70000.0","80000.0","Approved","1","2020-06-23 08:32:15.408385210","0"
"7371","11371","F","54","50000.0","190000.0","Approved","1","2020-06-23 09:11:40.667516688","0"
"7372","11372","M","50","105000.0","220000.0","Rejected","0","2020-06-23 09:51:05.926648168","1"
"7373","11373","F","23","35000.0","80000.0","Approved","1","2020-06-23 10:30:31.185779646","0"
"7374","11374","F","53","45000.0","50000.0","Approved","1","2020-06-23 11:09:56.444911124","0"
"7375","11375","M","39","100000.0","220000.0","Rejected","0","2020-06-23 11:49:21.704042602","1"
"7376","11376","M","63","20000.0","60000.0","pending","1","2020-06-23 12:28:46.963174080","0"
"7377","11377","F","21","40000.0","230000.0","Rejected","1","2020-06-23 13:08:12.222305558","0"
"7378","11378","F","41","70000.0","60000.0","Rejected","1","2020-06-23 13:47:37.481437036","0"
"7379","11379","unknown","64","110000.0","290000.0","Approved","1","2020-06-23 14:27:02.740568516","0"
"7380","11380","F","35","45000.0","110000.0","Rejected","-1","2020-06-23 15:06:27.999699994","-1"
"7381","11381","F","51","40000.0","60000.0","Rejected","1","2020-06-23 15:45:53.258831472","0"
"7382","11382","F","24","25000.0","210000.0","Rejected","-1","2020-06-23 16:25:18.517962950","-1"
"7383","11383","M","27","70000.0","230000.0","Approved","1","2020-06-23 17:04:43.777094428","0"
"7384","11384","M","60","25000.0","280000.0","Rejected","1","2020-06-23 17:44:09.036225906","0"
"7385","11385","M","61","45000.0","260000.0","Approved","0","2020-06-23 18:23:34.295357384","1"
"7386","11386","F","45","75000.0","120000.0","Approved","0","2020-06-23 19:02:59.554488864","1"
"7387","11387","F","36","25000.0","100000.0","Approved","0","2020-06-23 19:42:24.813620342","1"
"7388","11388","F","41","90000.0","120000.0","Rejected","1","2020-06-23 20:21:50.072751820","0"
"7389","11389","M","60","70000.0","110000.0","Rejected","0","2020-06-23 21:01:15.331883298","1"
"7390","11390","F","30","90000.0","230000.0","Approved","1","2020-06-23 21:40:40.591014776","0"
"7391","11391","M","34","55000.0","230000.0","Approved","1","2020-06-23 22:20:05.850146254","0"
"7392","11392","M","56","60000.0","190000.0","Rejected","0","2020-06-23 22:59:31.109277732","1"
"7393","11393","F","63","115000.0","60000.0","Rejected","0","2020-06-23 23:38:56.368409212","1"
"7394","11394","F","25","40000.0","290000.0","Rejected","1","2020-06-24 00:18:21.627540690","0"
"7395","11395","unknown","57","20000.0","140000.0","Approved","1","2020-06-24 00:57:46.886672168","0"
"7396","11396","M","50","25000.0","250000.0","Rejected","1","2020-06-24 01:37:12.145803646","0"
"7397","11397","F","31","20000.0","250000.0","Rejected","-1","2020-06-24 02:16:37.404935124","-1"
"7398","11398","M","55","110000.0","120000.0","Rejected","1","2020-06-24 02:56:02.664066602","0"
"7399","11399","M","54","105000.0","110000.0","Approved","0","2020-06-24 03:35:27.923198080","1"
"7400","11400","F","27","70000.0","180000.0","Rejected","1","2020-06-24 04:14:53.182329560","0"
"7401","11401","F","43","90000.0","140000.0","Approved","1","2020-06-24 04:54:18.441461038","0"
"7402","11402","F","55","30000.0","280000.0","Rejected","1","2020-06-24 05:33:43.700592516","0"
"7403","11403","M","29","95000.0","280000.0","Approved","0","2020-06-24 06:13:08.959723994","1"
"7404","11404","F","41","100000.0","240000.0","Rejected","1","2020-06-24 06:52:34.218855472","0"
"7405","11405","M","26","25000.0","50000.0","Approved","-1","2020-06-24 07:31:59.477986950","-1"
"7406","11406","F","34","70000.0","260000.0","Approved","0","2020-06-24 08:11:24.737118428","1"
"7407","11407","M","30","115000.0","210000.0","Rejected","0","2020-06-24 08:50:49.996249908","1"
"7408","11408","M","43","115000.0","180000.0","Approved","0","2020-06-24 09:30:15.255381386","1"
"7409","11409","F","27","25000.0","150000.0","Approved","0","2020-06-24 10:09:40.514512864","1"
"7410","11410","F","38","85000.0","200000.0","Rejected","1","2020-06-24 10:49:05.773644342","0"
"7411","11411","M","33","30000.0","110000.0","Rejected","0","2020-06-24 11:28:31.032775820","1"
"7412","11412","M","54","60000.0","190000.0","Approved","-1","2020-06-24 12:07:56.291907298","-1"
"7413","11413","F","52","90000.0","210000.0","Approved","1","2020-06-24 12:47:21.551038776","0"
"7414","11414","M","25","45000.0","220000.0","Rejected","1","2020-06-24 13:26:46.810170256","0"
"7415","11415","M","64","100000.0","150000.0","Rejected","1","2020-06-24 14:06:12.069301734","0"
